Louisiana Secretary of State
49 00 12
49 00 13
49 00 13A
49 00 14
49 00 14A
49 00 14B
49 00 15
PRODUCTION Print Date: 5/2/2025 3:12:20 PM Page: 29Louisiana Secretary of State
Office Jurisdiction Report
For Election <No Election> AND Parish <Multi_Parish> AND Office State Representative AND District <Multiple>
49 00 18
49 00 18A
49 00 18B
49 00 19
49 00 19A
49 00 20
49 00 20B
49 00 21
49 00 21A
49 00 22
49 00 22B
49 00 23
49 00 23A
49 00 24
49 00 24B
49 00 25
49 00 26
49 00 26A
49 00 27
49 00 28
49 00 29
49 00 29A
49 00 34
49 00 34A
49 00 35
49 00 36
49 00 37
49 00 37A
Precinct Count: 43
Total Parishes in the Office: 1
Total Precincts in the Office: 43
State Representative 41st Representative District
ACADIA
01 02 01
01 02 03
01 02 04
01 03 01
01 03 02
01 03 03
01 03 04
01 03 05
01 03 07
01 04 01
01 04 02
01 04 06
01 07 02
01 07 03
01 07 04
Precinct Count: 15
EVANGELINE
20 02 2010
20 02 2020
20 02 2030
PRODUCTION Print Date: 5/2/2025 3:12:20 PM Page: 30Louisiana Secretary of State
Office Jurisdiction Report
For Election <No Election> AND Parish <Multi_Parish> AND Office State Representative AND District <Multiple>
20 02 2040
Precinct Count: 4
ST. LANDRY
49 00 32
49 00 32A
49 00 33
49 00 33A
49 00 41
49 00 41A
49 00 42
49 00 43
49 00 44
49 00 44A
49 00 44B
49 00 45
49 00 46
49 00 47
49 00 48
49 00 49
49 00 50
49 00 50A
49 00 51
49 00 51A
49 00 52
Precinct Count: 21
Total Parishes in the Office: 3
Total Precincts in the Office: 40
State Representative 42nd Representative District
ACADIA
01 01 01
01 01 02
01 01 03
01 01 04
01 01 05
01 01 06
01 01 07
01 01 08
01 02 02
01 02 05
01 04 03
01 04 04
01 04 05
01 05 01
01 05 02
01 05 03
01 05 04
01 05 05
01 06 01
01 06 02
01 06 03
01 06 04
01 06 05
01 06 06
PRODUCTION Print Date: 5/2/2025 3:12:20 PM Page: 31Louisiana Secretary of State
Office Jurisdiction Report
For Election <No Election> AND Parish <Multi_Parish> AND Office State Representative AND District <Multiple>
01 06 07
01 06 08
01 06 10
01 06 12
01 06 13
01 06 14
01 06 15
01 06 16
Precinct Count: 32
LAFAYETTE
28 00 027
28 00 028
28 00 037
Precinct Count: 3
Total Parishes in the Office: 2
Total Precincts in the Office: 35
State Representative 43rd Representative District
LAFAYETTE
28 00 087
28 00 088
28 00 089
28 00 091
28 00 092
28 00 093
28 00 094
28 00 095
28 00 096
28 00 097
28 00 098
28 00 099
28 00 104
28 00 115
28 00 120
28 00 121
28 00 126
28 00 127
28 00 128
28 00 130
28 00 131
Precinct Count: 21
Total Parishes in the Office: 1
Total Precincts in the Office: 21
State Representative 44th Representative District
LAFAYETTE
28 00 010
28 00 011
28 00 012
28 00 013
28 00 014
28 00 015
28 00 016
28 00 017
PRODUCTION Print Date: 5/2/2025 3:12:20 PM Page: 32Louisiana Secretary of State
Office Jurisdiction Report
For Election <No Election> AND Parish <Multi_Parish> AND Office State Representative AND District <Multiple>
28 00 018
28 00 019
28 00 020
28 00 021
28 00 022
28 00 023
28 00 024
28 00 025
28 00 051
28 00 052
28 00 053
28 00 055
28 00 057
28 00 058
28 00 060
28 00 061
28 00 063
28 00 064
28 00 065
28 00 066
28 00 068
28 00 072
28 00 112
28 00 129
Precinct Count: 32
Total Parishes in the Office: 1
Total Precincts in the Office: 32
State Representative 45th Representative District
LAFAYETTE
28 00 032
28 00 033
28 00 038
28 00 039
28 00 040
28 00 041
28 00 042
28 00 043
28 00 044
28 00 045
28 00 046
28 00 047
28 00 048
28 00 049
28 00 069
28 00 070
28 00 073
28 00 074
28 00 075
28 00 076
28 00 077
28 00 078
28 00 079
28 00 080
28 00 081
28 00 082
28 00 083
PRODUCTION Print Date: 5/2/2025 3:12:20 PM Page: 33Louisiana Secretary of State
Office Jurisdiction Report
For Election <No Election> AND Parish <Multi_Parish> AND Office State Representative AND District <Multiple>
28 00 084
28 00 090
Precinct Count: 29
Total Parishes in the Office: 1
Total Precincts in the Office: 29
State Representative 46th Representative District
ST. LANDRY
49 00 02
49 00 02A
49 00 02B
49 00 02C
49 00 03
49 00 05
49 00 07
49 00 07A
49 00 16
49 00 16A
49 00 17
49 00 30
49 00 30A
49 00 30B
49 00 31
49 00 38
49 00 39
49 00 39A
49 00 40
Precinct Count: 19
ST. MARTIN
50 00 16
50 00 17
50 00 20
50 00 21
50 00 22
50 00 23
50 00 26
50 00 27
50 00 28
50 00 29
50 00 30
50 00 31
50 00 32
50 00 33
50 00 34
50 00 35
50 00 36
50 00 37
50 00 38
50 00 39
50 00 40
50 00 41
50 00 42
PRODUCTION Print Date: 5/2/2025 3:12:20 PM Page: 34Louisiana Secretary of State
Office Jurisdiction Report
For Election <No Election> AND Parish <Multi_Parish> AND Office State Representative AND District <Multiple>
50 00 43
Precinct Count: 24
Total Parishes in the Office: 2
Total Precincts in the Office: 43
State Representative 47th Representative District
CALCASIEU
10 00 260
10 00 365
10 00 370
10 00 371N
10 00 371S
Precinct Count: 5
CAMERON
12 *ALL *ALL
Precinct Count: 11
VERMILION
57 00 01
57 00 02
57 00 04
57 00 05
57 00 06
57 00 07
57 00 07A
57 00 07B
57 00 07C
57 00 08
57 00 09
57 00 10
57 00 11
57 00 12
57 00 14
57 00 16
57 00 17
57 00 18
57 00 19
57 00 19A
57 00 20
57 00 20A
57 00 20B
57 00 21
57 00 21A
57 00 23
57 00 28
57 00 29
57 00 30
57 00 31
57 00 38
57 00 40
PRODUCTION Print Date: 5/2/2025 3:12:20 PM Page: 35Louisiana Secretary of State
Office Jurisdiction Report
For Election <No Election> AND Parish <Multi_Parish> AND Office State Representative AND District <Multiple>
57 00 56
57 00 57B
Precinct Count: 34
Total Parishes in the Office: 3
Total Precincts in the Office: 50
State Representative 48th Representative District
IBERIA
23 01 03
23 02 02
23 02 03
23 03 02
23 03 03
23 03 04
23 05 01
23 06 02
23 07 01
23 07 02
23 07 04
23 07 05
23 08 01
23 08 02
23 08 03
23 09 02
23 09 04
23 09 05
23 11 03
23 11 05
23 13 04
23 14 01
23 14 05
Precinct Count: 23
LAFAYETTE
28 00 100
28 00 101
28 00 102
28 00 110
28 00 134
28 00 135
Precinct Count: 6
ST. MARTIN
50 00 03
50 00 04
50 00 05
Precinct Count: 3
Total Parishes in the Office: 3
Total Precincts in the Office: 32
State Representative 49th Representative District
IBERIA
23 03 05
23 05 02
23 05 05
PRODUCTION Print Date: 5/2/2025 3:12:20 PM Page: 36Louisiana Secretary of State
Office Jurisdiction Report
For Election <No Election> AND Parish <Multi_Parish> AND Office State Representative AND District <Multiple>
23 06 05
23 10 03
23 10 04
23 12 04
23 13 01
23 13 02
23 13 03
23 13 05
23 14 03
23 14 04
Precinct Count: 13
LAFAYETTE
28 00 103
28 00 107
28 00 108
28 00 111
28 00 116
28 00 118
28 00 136
Precinct Count: 7
VERMILION
57 00 41
57 00 42
57 00 44
57 00 45
57 00 45A
57 00 46B
57 00 47
57 00 49
57 00 49A
57 00 49B
57 00 49C
57 00 50
57 00 51
57 00 53
57 00 57A
Precinct Count: 15
Total Parishes in the Office: 3
Total Precincts in the Office: 35
State Representative 50th Representative District
ST. MARTIN
50 00 01
50 00 02
Precinct Count: 2
ST. MARY
51 00 01
51 00 02
51 00 03
51 00 04
51 00 05
51 00 06
51 00 06A
51 00 07
PRODUCTION Print Date: 5/2/2025 3:12:20 PM Page: 37Louisiana Secretary of State
Office Jurisdiction Report
For Election <No Election> AND Parish <Multi_Parish> AND Office State Representative AND District <Multiple>
51 00 08
51 00 09
51 00 10
51 00 11
51 00 12
51 00 13
51 00 14
51 00 15
51 00 16
51 00 17
51 00 18
51 00 19
51 00 20
51 00 21
51 00 22
51 00 23
51 00 24
51 00 25
51 00 26
51 00 27
51 00 28
51 00 29
51 00 30
51 00 31
51 00 32
51 00 33
51 00 34
51 00 35
51 00 36
51 00 38
51 00 39
51 00 42
Precinct Count: 40
Total Parishes in the Office: 2
Total Precincts in the Office: 42
State Representative 51st Representative District
ASSUMPTION
04 02 03
04 02 04
04 02 05
04 03 01
04 03 02
04 04 03
04 04 04
Precinct Count: 7
LAFOURCHE
29 01 01
29 01 02
29 01 04
29 01 06
29 11 03
29 11 05
Precinct Count: 6
PRODUCTION Print Date: 5/2/2025 3:12:20 PM Page: 38Louisiana Secretary of State
Office Jurisdiction Report
For Election <No Election> AND Parish <Multi_Parish> AND Office State Representative AND District <Multiple>
ST. MARY
51 00 37
51 00 40
51 00 41
51 00 43
51 00 44
51 00 45
Precinct Count: 6
TERREBONNE
55 00 001
55 00 002
55 00 005
55 00 007 A
55 00 007 L
55 00 008
55 00 010
55 00 011
55 00 027
55 00 028
55 00 030
55 00 033
55 00 037
55 00 064
55 00 065
55 00 067
55 00 076
Precinct Count: 17
Total Parishes in the Office: 4
Total Precincts in the Office: 36
State Representative 52nd Representative District
TERREBONNE
55 00 012
55 00 014
55 00 015
55 00 016
55 00 017
55 00 018
55 00 035
55 00 038
55 00 039
55 00 040
55 00 041
55 00 042
55 00 043
55 00 045
55 00 048
55 00 051
55 00 068
55 00 069
55 00 074
55 00 081
55 00 083
55 00 084
55 00 085
55 00 087
PRODUCTION Print Date: 5/2/2025 3:12:20 PM Page: 39Louisiana Secretary of State
Office Jurisdiction Report
For Election <No Election> AND Parish <Multi_Parish> AND Office State Representative AND District <Multiple>
55 00 090
55 00 094
55 00 095
Precinct Count: 27
Total Parishes in the Office: 1
Total Precincts in the Office: 27
State Representative 53rd Representative District
TERREBONNE
55 00 019
55 00 020
55 00 021
55 00 023
55 00 025
55 00 029
55 00 031
55 00 034 A
55 00 034 M
55 00 049
55 00 052
55 00 053
55 00 055
55 00 056
55 00 057
55 00 058
55 00 059
55 00 060
55 00 062
55 00 063
55 00 071
55 00 072
55 00 073
55 00 088
55 00 100
55 00 110
55 00 115
Precinct Count: 27
Total Parishes in the Office: 1
Total Precincts in the Office: 27
State Representative 54th Representative District
JEFFERSON
26 00 GI001
Precinct Count: 1
LAFOURCHE
29 03 02
29 03 03
29 03 07
29 04 01
29 04 02
29 04 03
29 04 04
29 04 05
29 04 06
PRODUCTION Print Date: 5/2/2025 3:12:20 PM Page: 40Louisiana Secretary of State
Office Jurisdiction Report
For Election <No Election> AND Parish <Multi_Parish> AND Office State Representative AND District <Multiple>
29 07 03
29 08 01
29 09 01
29 09 02
29 10 01
29 10 02
29 10 03
29 10 04
29 10 06
29 10 08
29 10 09
29 10 10
29 10 11
29 10 12
29 10 13
29 10 14
29 10 15
29 10 16
29 11 01
29 11 02 A
29 11 02 B
Precinct Count: 30
Total Parishes in the Office: 2
Total Precincts in the Office: 31
State Representative 55th Representative District
LAFOURCHE
29 01 03
29 01 05
29 02 01
29 02 01A
29 02 02 A
29 02 02 B
29 02 03
29 02 05
29 02 06
29 02 07
29 02 08
29 02 09
29 02 10
29 02 11
29 02 12
29 02 13
29 02 14
29 02 15
29 02 16
29 03 01
29 03 04
29 03 05
29 03 06
29 05 01
29 05 01A
29 05 02
29 05 03
29 06 01
29 06 02
29 06 03
PRODUCTION Print Date: 5/2/2025 3:12:20 PM Page: 41Louisiana Secretary of State
Office Jurisdiction Report
For Election <No Election> AND Parish <Multi_Parish> AND Office State Representative AND District <Multiple>
29 06 04
29 06 05
29 07 01
29 07 02
29 07 04
29 11 04
Precinct Count: 36
Total Parishes in the Office: 1
Total Precincts in the Office: 36
State Representative 56th Representative District
ST. CHARLES
45 01 4
45 01 6
45 02 1
45 02 3
45 02 4
45 02 5
45 02 5 A
45 02 6
45 03 1
45 03 1 A
45 03 1 B
45 03 2
45 03 3
45 04 1
45 04 1 A
45 04 2
45 04 3
45 04 5
45 05 1
45 05 3
45 05 4
45 05 5
45 06 1
45 06 2
45 06 2 A
45 06 3
45 06 4
45 06 6
45 07 1
45 07 2
45 07 2 A
45 07 3
45 07 3 A
45 07 4
45 07 4 A
45 07 5
Precinct Count: 36
PRODUCTION Print Date: 5/2/2025 3:12:20 PM Page: 42Louisiana Secretary of State
Office Jurisdiction Report
For Election <No Election> AND Parish <Multi_Parish> AND Office State Representative AND District <Multiple>
ST. JOHN THE BAPTIST
48 01 07
Precinct Count: 1
Total Parishes in the Office: 2
Total Precincts in the Office: 37
State Representative 57th Representative District
ST. CHARLES
45 01 1
45 01 2
45 01 2 A
45 01 3
45 01 5
45 04 4
Precinct Count: 6
ST. JOHN THE BAPTIST
48 01 02
48 01 04
48 01 05
48 01 06
48 02 04
48 02 05
48 03 01
48 03 02
48 03 04
48 03 07
48 04 01
48 04 02
48 04 03
48 04 04
48 04 05
48 05 01
48 05 02
48 05 03
48 05 04
48 05 05
48 06 01
48 06 02
48 06 03
48 06 04
48 06 05
48 07 01
48 07 02
48 07 03
48 07 04
Precinct Count: 29
Total Parishes in the Office: 2
Total Precincts in the Office: 35
PRODUCTION Print Date: 5/2/2025 3:12:20 PM Page: 43Louisiana Secretary of State
Office Jurisdiction Report
For Election <No Election> AND Parish <Multi_Parish> AND Office State Representative AND District <Multiple>
State Representative 58th Representative District
ASCENSION
03 00 23
03 00 28
03 00 30
03 00 36
03 00 37
03 00 38
03 00 39
03 00 42
03 00 44
03 00 45
03 00 47
03 00 48
03 00 50
03 00 51
03 00 52
03 00 53
03 00 54
03 00 55
03 00 57
03 00 73
Precinct Count: 20
ST. JAMES
47 00 01
47 00 02
47 00 04
47 00 05
47 00 07
47 00 10
47 00 12
47 00 13
47 00 14
47 00 15
47 00 16
47 00 17
47 00 18
47 00 19
47 00 22
Precinct Count: 15
ST. JOHN THE BAPTIST
48 01 01
48 01 03
48 02 01
48 02 02
48 02 03
48 03 03
Precinct Count: 6
Total Parishes in the Office: 3
Total Precincts in the Office: 41
State Representative 59th Representative District
ASCENSION
03 00 01 A
03 00 01 B
PRODUCTION Print Date: 5/2/2025 3:12:20 PM Page: 44Louisiana Secretary of State
Office Jurisdiction Report
For Election <No Election> AND Parish <Multi_Parish> AND Office State Representative AND District <Multiple>
03 00 02
03 00 06
03 00 07
03 00 08 A
03 00 08 B
03 00 09
03 00 11 A
03 00 11 B
03 00 16
03 00 17
03 00 19
03 00 20
03 00 61
03 00 62
03 00 63
03 00 64
03 00 71
03 00 72
03 00 77
03 00 78
Precinct Count: 22
Total Parishes in the Office: 1
Total Precincts in the Office: 22
State Representative 60th Representative District
ASSUMPTION
04 01 01
04 01 02
04 01 03
04 02 01
04 04 01
04 05 01
04 05 02
04 05 03
04 05 05
04 06 01
04 06 01 A
04 06 02
04 06 03
04 07 01
04 07 01 A
04 07 02
04 07 03
04 08 01
04 08 01 A
04 09 01
04 09 01 A
Precinct Count: 21
IBERVILLE
24 00 01
24 00 03
24 00 04
24 00 05
24 00 06
24 00 07
24 00 09
PRODUCTION Print Date: 5/2/2025 3:12:20 PM Page: 45Louisiana Secretary of State
Office Jurisdiction Report
For Election <No Election> AND Parish <Multi_Parish> AND Office State Representative AND District <Multiple>
24 00 10
24 00 10B
24 00 11
24 00 12
24 00 13
24 00 14
24 00 14A
24 00 15
24 00 15A
24 00 16
24 00 17
24 00 18
24 00 19
24 00 20
24 00 21
24 00 22
24 00 24
24 00 25
24 00 26
24 00 27
24 00 28
24 00 29
Precinct Count: 29
Total Parishes in the Office: 2
Total Precincts in the Office: 50
State Representative 61st Representative District
EAST BATON ROUGE
17 01 002 A
17 01 002 B
17 01 007
17 01 014 A
17 01 014 B
17 01 027
17 01 028
17 01 029
17 01 030
17 01 031 A
17 01 031 B
17 01 032 A
17 01 032 B
17 01 033
17 01 036
17 01 037 A
17 01 037 B
17 01 040
17 01 050
17 01 054
17 01 057
17 01 061
17 01 062
17 01 063 A
17 01 063 B
17 01 064
17 01 078 A
17 01 078 B
17 01 093
PRODUCTION Print Date: 5/2/2025 3:12:20 PM Page: 46Louisiana Secretary of State
Office Jurisdiction Report
For Election <No Election> AND Parish <Multi_Parish> AND Office State Representative AND District <Multiple>
17 01 096
17 01 104 A
17 01 104 B
Precinct Count: 32
Total Parishes in the Office: 1
Total Precincts in the Office: 32
State Representative 62nd Representative District
EAST BATON ROUGE
17 01 011
17 01 084
17 02 003
17 02 010 A
17 02 010 B
17 02 011
17 02 012 A
17 02 012 B
17 02 014 A
17 02 014 B
17 02 015
17 02 017 A
17 02 017 B
17 02 025 A
17 02 025 B
17 02 026
17 02 028
Precinct Count: 17
EAST FELICIANA
19 *ALL *ALL
Precinct Count: 23
Total Parishes in the Office: 2
Total Precincts in the Office: 40
State Representative 63rd Representative District
EAST BATON ROUGE
17 01 086 A
17 01 086 B
17 01 091 A
17 01 091 B
17 01 092 A
17 01 092 B
17 01 094
17 01 095 A
17 01 095 B
17 01 100 A
17 01 100 B
17 01 101 A
17 01 101 B
17 02 002 A
17 02 002 B
17 02 004
17 02 005
17 02 009 A
17 02 009 B
PRODUCTION Print Date: 5/2/2025 3:12:20 PM Page: 47Louisiana Secretary of State
Office Jurisdiction Report
For Election <No Election> AND Parish <Multi_Parish> AND Office State Representative AND District <Multiple>
17 02 013 A
17 02 013 B
17 02 018 A
17 02 018 B
17 02 019
17 02 020
17 02 021
17 02 022 A
17 02 022 B
17 02 024
17 02 029
17 02 031
17 02 032
17 02 034
17 02 035
17 02 036 A
17 02 036 B
17 02 037
17 02 038
Precinct Count: 38
Total Parishes in the Office: 1
Total Precincts in the Office: 38
State Representative 64th Representative District
EAST BATON ROUGE
17 02 006 A
17 02 006 B
17 02 007 A
17 02 007 B
Precinct Count: 4
LIVINGSTON
32 00 01
32 00 01A
32 00 01B
32 00 01C
32 00 01D
32 00 02
32 00 02A
32 00 03
32 00 03A
32 00 03B
32 00 04
32 00 04A
32 00 04B
32 00 05
32 00 05B
32 00 05D
32 00 39A
32 00 39B
32 00 40
PRODUCTION Print Date: 5/2/2025 3:12:20 PM Page: 48Louisiana Secretary of State
Office Jurisdiction Report
For Election <No Election> AND Parish <Multi_Parish> AND Office State Representative AND District <Multiple>
32 00 40A
Precinct Count: 20
Total Parishes in the Office: 2
Total Precincts in the Office: 24
State Representative 65th Representative District
EAST BATON ROUGE
17 01 097
17 02 008
17 02 033
17 03 001 A
17 03 001 B
17 03 002 A
17 03 002 B
17 03 006 A
17 03 006 B
17 03 009 A
17 03 009 B
17 03 012 A
17 03 012 B
17 03 014 A
17 03 014 B
17 03 021 A
17 03 021 B
17 03 025 A
17 03 025 B
17 03 026 A
17 03 026 B
17 03 030 A
17 03 030 B
17 03 032
17 03 037
17 03 046
17 03 054
17 03 058
17 03 061
17 03 072
Precinct Count: 30
Total Parishes in the Office: 1
Total Precincts in the Office: 30
State Representative 66th Representative District
EAST BATON ROUGE
17 01 089
17 01 098 A
17 01 098 B
17 01 103 A
17 01 103 B
17 03 010
PRODUCTION Print Date: 5/2/2025 3:12:20 PM Page: 49Louisiana Secretary of State
Office Jurisdiction Report
For Election <No Election> AND Parish <Multi_Parish> AND Office State Representative AND District <Multiple>
17 03 016
17 03 019 A
17 03 019 B
17 03 022
17 03 034 A
17 03 034 B
17 03 038
17 03 043 A
17 03 043 B
17 03 045 A
17 03 045 B
17 03 047 A
17 03 047 B
17 03 053 A
17 03 053 B
17 03 056
17 03 059
17 03 063
17 03 066
17 03 067
17 03 070
17 03 071
17 03 073 A
17 03 073 B
17 03 075
17 03 076
Precinct Count: 32
Total Parishes in the Office: 1
Total Precincts in the Office: 32
State Representative 67th Representative District
EAST BATON ROUGE
17 01 001
17 01 003
17 01 004
17 01 005 A
17 01 005 B
17 01 006
17 01 010 A
17 01 010 B
17 01 013
17 01 015 A
17 01 015 B
17 01 016
17 01 038 A
17 01 038 B
17 01 045
17 01 046
17 01 051
17 01 067
17 01 068
17 01 102
17 03 020 A
17 03 020 B
17 03 044 A
17 03 044 B
17 03 050 A
PRODUCTION Print Date: 5/2/2025 3:12:20 PM Page: 50Louisiana Secretary of State
Office Jurisdiction Report
For Election <No Election> AND Parish <Multi_Parish> AND Office State Representative AND District <Multiple>
17 03 050 B
17 03 057
17 03 069 A
17 03 069 B
Precinct Count: 29
Total Parishes in the Office: 1
Total Precincts in the Office: 29
State Representative 68th Representative District
EAST BATON ROUGE
17 01 008
17 01 035
17 01 039
17 01 041 A
17 01 041 B
17 01 042 A
17 01 042 B
17 01 044
17 01 048 A
17 01 048 B
17 01 056
17 01 059
17 01 065
17 01 073 A
17 01 073 B
17 01 079
17 01 105
17 01 106
17 03 017 A
17 03 017 B
17 03 018 A
17 03 018 B
17 03 035 A
17 03 035 B
17 03 036
17 03 049 A
17 03 049 B
17 03 051
17 03 052 A
17 03 052 B
17 03 074
Precinct Count: 31
Total Parishes in the Office: 1
Total Precincts in the Office: 31
State Representative 69th Representative District
EAST BATON ROUGE
17 01 034 A
17 01 034 B
17 01 049 A
17 01 049 B
17 01 052 A
17 01 052 B
17 01 053 A
17 01 053 B
PRODUCTION Print Date: 5/2/2025 3:12:20 PM Page: 51Louisiana Secretary of State
Office Jurisdiction Report
For Election <No Election> AND Parish <Multi_Parish> AND Office State Representative AND District <Multiple>
17 01 072 A
17 01 072 B
17 01 074 A
17 01 074 B
17 01 080 A
17 01 080 B
17 01 099 A
17 01 099 B
17 03 003 A
17 03 003 B
17 03 007 A
17 03 007 B
17 03 011
17 03 013
17 03 015 A
17 03 015 B
17 03 027 A
17 03 027 B
17 03 029 A
17 03 029 B
17 03 031 A
17 03 031 B
17 03 039
17 03 041 A
17 03 041 B
17 03 060 A
17 03 060 B
Precinct Count: 35
Total Parishes in the Office: 1
Total Precincts in the Office: 35
State Representative 70th Representative District
EAST BATON ROUGE
17 01 012 A
17 01 012 B
17 01 043
17 01 047 A
17 01 047 B
17 01 066 A
17 01 066 B
17 01 069 A
17 01 069 B
17 01 075 A
17 01 075 B
17 01 076
17 01 107
17 03 004 A
17 03 004 B
17 03 005
17 03 023 A
17 03 023 B
17 03 033 A
17 03 033 B
17 03 040 A
17 03 040 B
17 03 048 A
17 03 048 B
PRODUCTION Print Date: 5/2/2025 3:12:20 PM Page: 52Louisiana Secretary of State
Office Jurisdiction Report
For Election <No Election> AND Parish <Multi_Parish> AND Office State Representative AND District <Multiple>
17 03 055 A
17 03 055 B
17 03 062
17 03 064
17 03 065
17 03 068
Precinct Count: 30
Total Parishes in the Office: 1
Total Precincts in the Office: 30
State Representative 71st Representative District
LIVINGSTON
32 00 07A
32 00 23
32 00 23A
32 00 23B
32 00 23C
32 00 24
32 00 24B
32 00 24C
32 00 24D
32 00 25
32 00 26
32 00 26A
32 00 26B
32 00 26C
32 00 27
32 00 28
32 00 35
32 00 35A
32 00 36
32 00 39
32 00 41
Precinct Count: 21
Total Parishes in the Office: 1
Total Precincts in the Office: 21
State Representative 72nd Representative District
ST. HELENA
46 *ALL *ALL
Precinct Count: 11
TANGIPAHOA
53 00 002
53 00 006
53 00 011
53 00 015
53 00 016
53 00 017
53 00 043
53 00 046
53 00 047
53 00 049
53 00 101
53 00 102
PRODUCTION Print Date: 5/2/2025 3:12:20 PM Page: 53Louisiana Secretary of State
Office Jurisdiction Report
For Election <No Election> AND Parish <Multi_Parish> AND Office State Representative AND District <Multiple>
53 00 104
53 00 106
53 00 107
53 00 109
53 00 111A
53 00 115B
53 00 119
53 00 123
53 00 129A
Precinct Count: 21
Total Parishes in the Office: 2
Total Precincts in the Office: 32
State Representative 73rd Representative District
TANGIPAHOA
53 00 070
53 00 070A
53 00 071
53 00 072
53 00 073
53 00 074
53 00 116
53 00 120
53 00 120B
53 00 122A
53 00 122B
53 00 122C
53 00 124
53 00 137
53 00 137A
53 00 137B
53 00 137C
53 00 137D
53 00 143
53 00 143A
53 00 145
53 00 147
53 00 149
53 00 149A
53 00 151
Precinct Count: 25
Total Parishes in the Office: 1
Total Precincts in the Office: 25
State Representative 74th Representative District
ST. TAMMANY
52 00 201
52 00 202
52 00 203
52 00 204
52 00 205
52 00 206
52 00 207
52 00 302
52 00 303
PRODUCTION Print Date: 5/2/2025 3:12:20 PM Page: 54Louisiana Secretary of State
Office Jurisdiction Report
For Election <No Election> AND Parish <Multi_Parish> AND Office State Representative AND District <Multiple>
52 00 304
52 00 305
52 00 308
52 00 501
52 00 502
52 00 503
52 00 504
52 00 505
52 00 602
52 00 603
52 00 604
52 00 606
52 00 609
52 00 A01
52 00 A02
52 00 A02A
52 00 A03
52 00 A04
52 00 C09
52 00 F01
52 00 P01
Precinct Count: 30
Total Parishes in the Office: 1
Total Precincts in the Office: 30
State Representative 75th Representative District
WASHINGTON
59 *ALL *ALL
Precinct Count: 41
Total Parishes in the Office: 1
Total Precincts in the Office: 41
State Representative 76th Representative District
ST. TAMMANY
52 00 801
52 00 804
52 00 805
52 00 806
52 00 807
52 00 808
52 00 809
52 00 810
52 00 811
52 00 812
52 00 813
52 00 814
52 00 816
52 00 817
52 00 818
52 00 909
52 00 909A
52 00 918
52 00 922
52 00 S10
52 00 S11
PRODUCTION Print Date: 5/2/2025 3:12:20 PM Page: 55Louisiana Secretary of State
Office Jurisdiction Report
For Election <No Election> AND Parish <Multi_Parish> AND Office State Representative AND District <Multiple>
52 00 S16
52 00 S17
52 00 S21
52 00 S23
52 00 S24
Precinct Count: 26
Total Parishes in the Office: 1
Total Precincts in the Office: 26
State Representative 77th Representative District
ST. TAMMANY
52 00 101
52 00 104
52 00 105
52 00 106
52 00 106A
52 00 107
52 00 108
52 00 110
52 00 111
52 00 112
52 00 113
52 00 114
52 00 115
52 00 116
52 00 118
52 00 301
52 00 310
52 00 314
52 00 C01
52 00 C02
52 00 C03
52 00 C04
52 00 C06
52 00 C07
52 00 C08
52 00 C11
Precinct Count: 26
Total Parishes in the Office: 1
Total Precincts in the Office: 26
State Representative 78th Representative District
JEFFERSON
26 00 009
26 00 011
26 00 021
26 00 022
26 00 051
26 00 052
26 00 053
26 00 054
26 00 056
26 00 057
26 00 058
26 00 059
PRODUCTION Print Date: 5/2/2025 3:12:20 PM Page: 56Louisiana Secretary of State
Office Jurisdiction Report
For Election <No Election> AND Parish <Multi_Parish> AND Office State Representative AND District <Multiple>
26 00 061
26 00 062
26 00 117
26 00 118
26 00 119
26 00 120
26 00 121
26 00 122
26 00 123
26 00 124
26 00 H001
26 00 H002
26 00 H003
26 00 H004
26 00 H005
26 00 H006
26 00 H007
26 00 H008
26 00 H009
Precinct Count: 31
Total Parishes in the Office: 1
Total Precincts in the Office: 31
State Representative 79th Representative District
JEFFERSON
26 00 001
26 00 002
26 00 003
26 00 004
26 00 005
26 00 012
26 00 013
26 00 014
26 00 015
26 00 016
26 00 017
26 00 K001
26 00 K002
26 00 K003
26 00 K004
26 00 K005
26 00 K006A
26 00 K006B
26 00 K007A
26 00 K007B
26 00 K008
26 00 K009
26 00 K010
26 00 K012
26 00 K034
26 00 K035
Precinct Count: 26
Total Parishes in the Office: 1
Total Precincts in the Office: 26
PRODUCTION Print Date: 5/2/2025 3:12:20 PM Page: 57Louisiana Secretary of State
Office Jurisdiction Report
For Election <No Election> AND Parish <Multi_Parish> AND Office State Representative AND District <Multiple>
State Representative 80th Representative District
JEFFERSON
26 00 018
26 00 019
26 00 020
26 00 023
26 00 024
26 00 029
26 00 031
26 00 032
26 00 033
26 00 035
26 00 036
26 00 037
26 00 040
26 00 070
26 00 071
26 00 073
26 00 074
26 00 075
26 00 076
26 00 077
26 00 078
26 00 079
26 00 081
26 00 082
26 00 083
26 00 084
26 00 085
26 00 086
26 00 087
Precinct Count: 29
Total Parishes in the Office: 1
Total Precincts in the Office: 29
State Representative 81st Representative District
ASCENSION
03 00 14
03 00 15
03 00 27
03 00 34
03 00 35
03 00 40
03 00 65
03 00 66
03 00 69
Precinct Count: 9
LIVINGSTON
32 00 07B
32 00 07D
32 00 14
32 00 15
32 00 16
32 00 17
32 00 18
32 00 18A
